# Hit bflash

name	guard01
type	none
shadow	0
toflip 1

palette data/chars/misc/guard01/guard01.gif #1

anim idle
	loop	0
	offset	40 40
	offset     225 198
	delay	3
	frame	data/chars/misc/guard01/01.gif
	frame	data/chars/misc/guard01/02.gif
	frame	data/chars/misc/guard01/03.gif
	frame	data/chars/misc/guard01/04.gif
	frame	data/chars/misc/guard01/05.gif
	frame	data/chars/misc/guard01/06.gif
	frame	data/chars/misc/guard01/07.gif
	frame	data/chars/misc/guard01/08.gif
	delay	4
	frame	data/chars/misc/guard01/09.gif
