name	MANIC___
health	500
mp 80
mprate 10
speed	23
type	none
icon     data/chars/Manic/Icon-A.gif 1
iconget  data/chars/Manic/Icon-B.gif 1
iconpain data/chars/Manic/Icon-C.gif 1
icondie  data/chars/Manic/Icon-C.gif 1




makeinv  4
riseinv  1
gfxshadow 1
grabdistance 0




weapnum 3
facing 1


palette       data/chars/Manic/Pal

alternatepal  data/chars/Manic/Pal0
alternatepal  data/chars/Manic/Pal1
alternatepal  data/chars/Manic/Pal2
alternatepal  data/chars/Manic/Pal3
alternatepal  data/chars/Manic/Pal4
alternatepal  data/chars/Manic/Pal5




com a2 Freespecial4
com a3 Freespecial5
com a4 Freespecial6

jumpmove  2  2
atchain 1 1 1 0


anim	attack1
	loop	0
	delay	2
	offset	157 134
	bbox	149  97  21  38
	move	9
	drawmethod	175 175 0 0 0 0 -1
	frame	data/chars/Manic/RunA0.GIF
	frame	data/chars/Manic/RunA0.GIF
	frame	data/chars/Manic/RunA1.GIF
	frame	data/chars/Manic/RunA1.GIF
		attack3  158  116  37  19  11  0  0  0  0  20
	frame	data/chars/Manic/RunA2.GIF
	frame	data/chars/Manic/RunA2.GIF
	frame	data/chars/Manic/RunA2.GIF
	frame	data/chars/Manic/RunA2.GIF
	frame	data/chars/Manic/RunA2.GIF
	frame	data/chars/Manic/RunA2.GIF
	move	5
		attack3  157  120  33  16  11  0  0  0  0  20
	frame	data/chars/Manic/RunA3.GIF
	frame	data/chars/Manic/RunA3.GIF
	frame	data/chars/Manic/RunA3.GIF
	frame	data/chars/Manic/RunA3.GIF
	move	2
		Attack1  0
	delay	2
	frame	data/chars/Manic/RunA4.GIF
	frame	data/chars/Manic/RunA4.GIF
	frame	data/chars/Manic/RunA4.GIF
	frame	data/chars/Manic/RunA4.GIF

anim	DODGE
	loop	0
	delay	5
	offset	154 138
	drawmethod	175 175 0 0 0 0 -1
	frame	data/chars/Manic/Get1.gif
	frame	data/chars/Manic/Get0.gif
		offset  154  114
	delay	2
	frame	data/chars/Manic/Jump1.gif
	frame	data/chars/Manic/Jump2.gif
	frame	data/chars/Manic/Jump3.gif
	frame	data/chars/Manic/Jump4.gif
	frame	data/chars/Manic/Jump5.gif
	frame	data/chars/Manic/Jump6.gif
	frame	data/chars/Manic/Jump7.gif
	frame	data/chars/Manic/Jump8.gif
		offset  154  138
	delay	5
	frame	data/chars/Manic/Get0.gif
	frame	data/chars/Manic/Get1.gif

anim	idle
	loop	1
	delay	5
	offset	154 139
	drawmethod	175 175 0 0 0 0 -1
		bbox  142  97  34  41
	frame	data/chars/Manic/Run0.gif
	@cmd	changeentityproperty getlocalvar("self") "Subject_to_Platform" 1
	frame	data/chars/Manic/Run1.gif
	frame	data/chars/Manic/Run2.gif
	frame	data/chars/Manic/Run3.gif
	frame	data/chars/Manic/Run4.gif
	frame	data/chars/Manic/Run5.gif
	frame	data/chars/Manic/Run6.gif
	frame	data/chars/Manic/Run7.gif

anim	jump
	loop	0
	delay	8
	offset	154 138
	#sound	Data/CHARS/Sonic/Huh.wav
		bbox  145  88  21  49
	drawmethod	175 175 0 0 0 0 -1
	frame	data/chars/Manic/Jump0.gif
	@cmd	changeentityproperty getlocalvar("self") "Subject_to_Platform" 1
		bbox  144  89  23  35
		delay  6
	frame	data/chars/Manic/Jump1.gif
	frame	data/chars/Manic/Jump2.gif
	frame	data/chars/Manic/Jump3.gif
	frame	data/chars/Manic/Jump4.gif
	frame	data/chars/Manic/Jump5.gif
	frame	data/chars/Manic/Jump6.gif
	frame	data/chars/Manic/Jump7.gif
	frame	data/chars/Manic/Jump8.gif
		bbox  142  90  27  48
		delay  8
		drawmethod  175  175  0  0  0  0  -1
	frame	data/chars/Manic/Jump9.gif
	delay	50
	frame	data/chars/Manic/Jump10.gif

anim	Jumpland
	loop	0
	delay	1
	offset	154 139
	drawmethod	175 175 0 0 0 0 -1
	frame	data/chars/Manic/Run7.gif

anim	backwalk
	loop	1
	delay	5
	offset	154 139
	drawmethod	175 175 0 0 0 0 -1
		bbox  142  97  34  41
	frame	data/chars/Manic/Run0.gif
	@cmd	changeentityproperty getlocalvar("self") "Subject_to_Platform" 1
	frame	data/chars/Manic/Run1.gif
	frame	data/chars/Manic/Run2.gif
	frame	data/chars/Manic/Run3.gif
	frame	data/chars/Manic/Run4.gif
	frame	data/chars/Manic/Run5.gif
	frame	data/chars/Manic/Run6.gif
	frame	data/chars/Manic/Run7.gif

anim	special
	loop	0
	delay	7
	Energycost 40 0
	offset	154 138
	move	3
	drawmethod	175 175 0 0 0 0 -1
	frame	data/chars/Manic/FSP1-13.gif
	frame	data/chars/Manic/FSP1-12.gif
	frame	data/chars/Manic/FSP1-11.gif
	delay	2
	move	7
	frame	data/chars/Manic/SP-0.gif
	frame	data/chars/Manic/SP-0.gif
		Blast  153  106  33  32  30  0  0  0  20
	frame	data/chars/Manic/SP-1.gif
	frame	data/chars/Manic/SP-1.gif
	frame	data/chars/Manic/FSP1-9.gif
	frame	data/chars/Manic/FSP1-9.gif
	frame	data/chars/Manic/SP-3.gif
	frame	data/chars/Manic/SP-3.gif
	frame	data/chars/Manic/SP-0.gif
	frame	data/chars/Manic/SP-0.gif
	frame	data/chars/Manic/SP-1.gif
	frame	data/chars/Manic/SP-1.gif
	frame	data/chars/Manic/FSP1-9.gif
	frame	data/chars/Manic/FSP1-9.gif
	frame	data/chars/Manic/SP-3.gif
	frame	data/chars/Manic/SP-3.gif
	move	4
	frame	data/chars/Manic/SP-0.gif
	frame	data/chars/Manic/SP-0.gif
	frame	data/chars/Manic/SP-1.gif
	frame	data/chars/Manic/SP-1.gif
		Attack1  0
	frame	data/chars/Manic/FSP1-9.gif
	frame	data/chars/Manic/FSP1-9.gif
	move	1
	frame	data/chars/Manic/SP-3.gif
	frame	data/chars/Manic/SP-3.gif
	move	0
	delay	7
	frame	data/chars/Manic/FSP1-11.gif
	frame	data/chars/Manic/FSP1-12.gif
	frame	data/chars/Manic/FSP1-13.gif

anim	walk
	loop	1
	delay	5
	offset	154 139
	drawmethod	175 175 0 0 0 0 -1
		bbox  142  97  34  41
	frame	data/chars/Manic/Run0.gif
	@cmd	changeentityproperty getlocalvar("self") "Subject_to_Platform" 1
	frame	data/chars/Manic/Run1.gif
	frame	data/chars/Manic/Run2.gif
	frame	data/chars/Manic/Run3.gif
	frame	data/chars/Manic/Run4.gif
	frame	data/chars/Manic/Run5.gif
	frame	data/chars/Manic/Run6.gif
	frame	data/chars/Manic/Run7.gif

anim	pain
	loop	0
	offset	154 138
	bbox	140 95 25 43
	delay	3
	quakeframe	0 3 4
	Move	-3
	drawmethod	175 175 0 0 0 0 -1
	frame	data/chars/Manic/pain0.gif
	frame	data/chars/Manic/pain0.gif
	frame	data/chars/Manic/pain1.gif
	Move	-2
	frame	data/chars/Manic/pain1.gif
	frame	data/chars/Manic/pain1.gif
	Move	-1
	frame	data/chars/Manic/pain1.gif
	frame	data/chars/Manic/pain2.gif
	Move	0
	delay	8
	frame	data/chars/Manic/pain2.gif
	frame	data/chars/Manic/pain2.gif

anim	fall
	loop	0
	offset	154 138
	delay	7
	quakeframe	0 3 4
	Landframe	4
	attack3	141 90 27 48 10 0 0 0 0 20
	Bbox	141 90 27 48
	#sound	Data/CHARS/Sonic/whoa.wav
	@cmd	changeentityproperty getlocalvar("self") "Subject_to_Platform" 1
	drawmethod	175 175 0 0 0 0 -1
	frame	data/chars/Manic/Fall0.gif
	attack3	133  99  36  40 10 0 0 0 0 20
	bbox  133  99  36  40
	frame	data/chars/Manic/Fall1.gif
		offset  157  131
	attack3	128  104  43  28 10 0 0 0 0 20
	bbox  128  104  43  28
	frame	data/chars/Manic/Fall2.gif
	delay	500
		offset  165  126
	frame	data/chars/Manic/Fall3.gif
	bbox	0
	delay	7
	Attack1	0
		offset  168  120
	frame	data/chars/Manic/Fall4.gif
	frame	data/chars/Manic/Fall5.gif
	frame	data/chars/Manic/Fall4.gif

anim	rise
	loop	0
		offset  167  120
	delay	10
	drawmethod	175 175 0 0 0 0 -1
	frame	data/chars/Manic/rise0.gif
		offset  154  138
	frame	data/chars/Manic/rise1.gif

