name	     Deadpoolf
type	     none
shadow	     0
candamage   enemy obstacle
animationscript data/scripts2/item.c

anim idle
	loop	1
	delay	3
	offset	13 75
	frame	data/chars/Deadpool/f1.gif
	frame	data/chars/Deadpool/f2.gif
	frame	data/chars/Deadpool/f3.gif
	frame	data/chars/Deadpool/f4.gif
	frame	data/chars/Deadpool/f5.gif
	frame	data/chars/Deadpool/f6.gif
	frame	data/chars/Deadpool/f7.gif
	frame	data/chars/Deadpool/f8.gif
	frame	data/chars/Deadpool/f9.gif
	frame	data/chars/Deadpool/f10.gif
	frame	data/chars/Deadpool/f11.gif
	frame	data/chars/Deadpool/f12.gif
	frame	data/chars/Deadpool/f13.gif
	frame	data/chars/Deadpool/f14.gif
	frame	data/chars/Deadpool/f15.gif
	frame	data/chars/Deadpool/f16.gif
	frame	data/chars/Deadpool/f17.gif
	frame	data/chars/Deadpool/f18.gif


