name	Franky
health	300
mp 100
speed	15
shadow	2
aironly 1
type	player
icon	data/chars/franky/icon.gif
load kuu
knife kuu
holdblock 1
riseinv 2 0
makeinv 2 0
subject_to_screen 1
jumpmove 3 3
com d d a freespecial
com d f a freespecial2
load break
animationscript data/scripts/spawns.c



anim	attack1
	loop	0
	delay	4
	bbox	36 46 13 20
	offset	38 78
	sound	data/chars/franky/pun.wav
	frame	data/chars/franky/pun01.gif
	frame	data/chars/franky/pun02.gif
	frame	data/chars/franky/pun03.gif
	frame	data/chars/franky/pun04.gif
	attack	63 39 33 41 20
	frame	data/chars/franky/pun05.gif
	frame	data/chars/franky/pun06.gif
		
anim	attack2
	loop	0
	delay	4
	bbox	36 46 13 20
	offset	38 78
	sound	data/chars/franky/punch.wav
	frame	data/chars/franky/punc01.gif
	frame	data/chars/franky/punc02.gif
	frame	data/chars/franky/punc03.gif
	frame	data/chars/franky/punc04.gif
	blast	60 38 31 42 30
	frame	data/chars/franky/punc05.gif
	blast	60 38 31 42 30
	frame	data/chars/franky/punc06.gif
	frame	data/chars/franky/punc07.gif
	frame	data/chars/franky/punc08.gif
		
anim	block
	loop	0
	offset	38 78
	delay	7
	frame	data/chars/franky/blo01.gif
	frame	data/chars/franky/blo02.gif
		
anim	chargeattack
	loop	0
	mpcost	20
	mponly	1
	offset	38 78
	delay	10
	throwframe	10 28
	custknife	kuu
	sound	data/chars/franky/kuu.wav
	frame	data/chars/franky/sp01.gif
	frame	data/chars/franky/sp02.gif
	frame	data/chars/franky/sp03.gif
	frame	data/chars/franky/sp04.gif
	frame	data/chars/franky/sp05.gif
	frame	data/chars/franky/sp06.gif
	frame	data/chars/franky/sp07.gif
	frame	data/chars/franky/sp08.gif
	@cmd	spawnparent "pdust" -10 0 -20
	frame	data/chars/franky/sp09.gif
	sound	data/chars/franky/wave.wav
	frame	data/chars/franky/spp10.gif
	frame	data/chars/franky/spp11.gif
	frame	data/chars/franky/spp12.gif
	frame	data/chars/franky/spp13.gif
	frame	data/chars/franky/sp14.gif
		
anim	fall
	loop	0
	offset	38 78
	delay	20
	sound	data/chars/franky/down.wav
	frame	data/chars/franky/fall01.gif
	move	-4
	frame	data/chars/franky/fall02.gif
	frame	data/chars/franky/fall03.gif
		
anim	freespecial
	loop	0
	mpcost	50
	mponly	1
	offset	38 78
	delay	10
	throwframe	10 28
	custknife	kuu
	sound	data/chars/franky/kuu.wav
	frame	data/chars/franky/sp01.gif
	frame	data/chars/franky/sp02.gif
	frame	data/chars/franky/sp03.gif
	frame	data/chars/franky/sp04.gif
	frame	data/chars/franky/sp05.gif
	frame	data/chars/franky/sp06.gif
	frame	data/chars/franky/sp07.gif
	frame	data/chars/franky/sp08.gif
	frame	data/chars/franky/sp09.gif
	sound	data/chars/franky/wave.wav
	frame	data/chars/franky/spp10.gif
	frame	data/chars/franky/spp11.gif
	frame	data/chars/franky/spp12.gif
	frame	data/chars/franky/spp13.gif
	frame	data/chars/franky/sp14.gif
		
anim	freespecial2
	loop	0
	delay	7
	offset	38 78
	bbox	36 46 13 20
	hitflash	break
	sound	data/chars/franky/right.wav
	frame	data/chars/franky/righ01.gif
	frame	data/chars/franky/righ02.gif
	frame	data/chars/franky/righ03.gif
	frame	data/chars/franky/righ04.gif
	frame	data/chars/franky/righ05.gif
	blast	66 31 35 17 100 0 0 0 80
	delay	1
	frame	data/chars/franky/righ06.gif
	blast	66 31 54 49 100 0 0 0 80
	frame	data/chars/franky/righ07.gif
	blast	66 31 54 49 100 0 0 0 80
	frame	data/chars/franky/righ08.gif
	blast	66 31 54 49 100 0 0 0 80
	frame	data/chars/franky/righ09.gif
	blast	66 31 62 41 100 0 0 0 80
	frame	data/chars/franky/righ10.gif
	blast	66 31 74 49 100 0 0 0 80
	frame	data/chars/franky/righ11.gif
	blast	66 31 102 49 100 0 0 0 80
	frame	data/chars/franky/righ12.gif
	blast	66 31 102 49 100 0 0 0 80
	delay	1
	frame	data/chars/franky/righ11.gif
	frame	data/chars/franky/righ10.gif
	frame	data/chars/franky/righ09.gif
	frame	data/chars/franky/righ08.gif
	frame	data/chars/franky/righ07.gif
	frame	data/chars/franky/righ06.gif
	frame	data/chars/franky/righ05.gif
		
anim	get
	loop	0
	delay	7
	offset	38 78
	sound	data/chars/franky/get.wav
	frame	data/chars/franky/get01.gif
	frame	data/chars/franky/get02.gif
	frame	data/chars/franky/get03.gif
		
anim	idle
	loop	1
	delay	15
	offset	38 78
	bbox	39 36 14 23
	frame	data/chars/franky/idle01.GIF
	frame	data/chars/franky/idle02.GIF
	frame	data/chars/franky/idle03.GIF
	frame	data/chars/franky/idle04.GIF
		
anim	jump
	loop	0
	offset	38 78
	delay	10
	bbox	37 46 16 17
	@cmd	spawnparent "pdust" -10 0 -20
	frame	data/chars/franky/jump01.gif
	frame	data/chars/franky/jump02.gif
	frame	data/chars/franky/jump03.gif
	frame	data/chars/franky/jump04.gif
	frame	data/chars/franky/jump05.gif
		
anim	jumpattack
	loop	0
	delay	7
	bbox	35 39 17 24
	offset	38 78
	sound	data/chars/franky/jatk.wav
	frame	data/chars/franky/jatk01.gif
	frame	data/chars/franky/jatk02.gif
	frame	data/chars/franky/jatk03.gif
	blast	34 11 35 69 50
	frame	data/chars/franky/jatk04.gif
	blast	34 11 35 69 50
	frame	data/chars/franky/jatk05.gif
	frame	data/chars/franky/jatk06.gif
		
anim	jumpland
	loop	0
	offset	38 78
	delay	10
	frame	data/chars/franky/land01.gif
	frame	data/chars/franky/land02.gif
	frame	data/chars/franky/land03.gif
		
anim	land
	loop	0
	offset	38 78
	delay	10
	frame	data/chars/franky/land01.gif
	frame	data/chars/franky/land02.gif
	frame	data/chars/franky/land03.gif
		
anim	pain
	loop	0
	offset	38 77
	bbox	36 46 13 20
	delay	10
	sound	data/chars/franky/pain.wav
	frame	data/chars/franky/pain01.gif
	frame	data/chars/franky/pain02.gif
	frame	data/chars/franky/pain03.gif
	frame	data/chars/franky/pain04.gif
		
anim	rise
	loop	0
	offset	38 78
	delay	10
	frame	data/chars/franky/rise01.gif
	frame	data/chars/franky/rise02.gif
	frame	data/chars/franky/rise03.gif
	frame	data/chars/franky/rise04.gif
		
anim	run
	loop	1
	delay	5
	offset	38 78
	bbox	36 46 13 20
	running	30 4 3 1 1
	frame	data/chars/franky/walk01.gif
	frame	data/chars/franky/walk02.gif
	frame	data/chars/franky/walk03.gif
	frame	data/chars/franky/walk04.gif
	frame	data/chars/franky/walk05.gif
	frame	data/chars/franky/walk06.gif
		
anim	select
	loop	0
	delay	7
	offset	38 78
	sound	data/chars/franky/super.wav
	frame	data/chars/franky/slt01.GIF
	frame	data/chars/franky/slt02.GIF
	frame	data/chars/franky/slt03.GIF
	frame	data/chars/franky/slt04.GIF
	frame	data/chars/franky/slt05.GIF
	frame	data/chars/franky/slt06.GIF
	frame	data/chars/franky/slt07.GIF
	@cmd	spawnparent "pdust" -10 0 -20
	frame	data/chars/franky/slt08.GIF
	frame	data/chars/franky/slt09.GIF
		
anim	special2
	loop	0
	offset	38 78
	hitflash	break
	delay	30
	@cmd	spawnbind "zoomin" 0 0 0
	@cmd	spawnscreen "Screen_wind" 0 0
	@cmd	changeopenborvariant "slowmotion" 1
	frame	data/chars/franky/box01.gif
	@cmd	changeentityproperty getlocalvar("self") "mp" 0
	@cmd	spawnbind "zoomout" 0 0 0
	@cmd	changeopenborvariant "slowmotion" 0
	delay	10
	frame	data/chars/franky/box02.gif
	frame	data/chars/franky/box03.gif
	frame	data/chars/franky/box08.gif
	frame	data/chars/franky/box09.gif
	delay	7
	move	20
	sound	data/chars/franky/box.wav
	frame	data/chars/franky/box04.gif
	blast	48 17 60 63 50 0 0 0 80
	@cmd	spawnparent "pdust" -10 0 -20
	frame	data/chars/franky/box05.gif
	blast	48 17 60 63 50 0 0 0 80
	frame	data/chars/franky/box06.gif
	blast	48 17 60 63 50 0 0 0 80
	frame	data/chars/franky/box07.gif
	blast	48 17 60 63 50 0 0 0 80
	frame	data/chars/franky/box04.gif
	blast	48 17 60 63 50 0 0 0 80
	frame	data/chars/franky/box05.gif
	blast	48 17 60 63 50 0 0 0 80
	frame	data/chars/franky/box06.gif
	blast	48 17 60 63 50 0 0 0 80
	frame	data/chars/franky/box07.gif
	blast	48 17 60 63 50 0 0 0 80
	frame	data/chars/franky/box04.gif
	blast	48 17 60 63 50 0 0 0 80
	frame	data/chars/franky/box05.gif
	blast	48 17 60 63 50 0 0 0 80
	frame	data/chars/franky/box06.gif
	blast	48 17 60 63 50 0 0 0 80
	frame	data/chars/franky/box07.gif
		
anim	walk
	loop	1
	delay	10
	offset	38 78
	bbox	36 46 13 20
	frame	data/chars/franky/walk01.gif
	frame	data/chars/franky/walk02.gif
	frame	data/chars/franky/walk03.gif
	frame	data/chars/franky/walk04.gif
	frame	data/chars/franky/walk05.gif
	frame	data/chars/franky/walk06.gif
		
#|edited by openBor Stats v 0.67
		
