name	     Louc
type	     none
shadow	     0
candamage   enemy obstacle
animationscript data/scripts2/item.c

anim idle
	loop	1
	delay	3
	offset	13 75
	frame	data/chars/Lou/c1.gif
	frame	data/chars/Lou/c2.gif
	frame	data/chars/Lou/c3.gif
	frame	data/chars/Lou/c4.gif
	frame	data/chars/Lou/c5.gif
	frame	data/chars/Lou/c6.gif
	frame	data/chars/Lou/c7.gif
	frame	data/chars/Lou/c8.gif
	frame	data/chars/Lou/c9.gif
	frame	data/chars/Lou/c10.gif
	frame	data/chars/Lou/c11.gif
	frame	data/chars/Lou/c12.gif
	frame	data/chars/Lou/c13.gif
	frame	data/chars/Lou/c14.gif
	frame	data/chars/Lou/c15.gif
	frame	data/chars/Lou/c16.gif
	frame	data/chars/Lou/c17.gif
	frame	data/chars/Lou/c18.gif


