name	     Loub
type	     none
shadow	     0
candamage   enemy obstacle
animationscript data/scripts2/item.c

anim idle
	loop	1
	delay	3
	offset	13 75
	frame	data/chars/Lou/b1.gif
	frame	data/chars/Lou/b2.gif
	frame	data/chars/Lou/b3.gif
	frame	data/chars/Lou/b4.gif
	frame	data/chars/Lou/b5.gif
	frame	data/chars/Lou/b6.gif
	frame	data/chars/Lou/b7.gif
	frame	data/chars/Lou/b8.gif
	frame	data/chars/Lou/b9.gif
	frame	data/chars/Lou/b10.gif
	frame	data/chars/Lou/b11.gif
	frame	data/chars/Lou/b12.gif
	frame	data/chars/Lou/b13.gif
	frame	data/chars/Lou/b14.gif
	frame	data/chars/Lou/b15.gif
	frame	data/chars/Lou/b16.gif
	frame	data/chars/Lou/b17.gif
	frame	data/chars/Lou/b18.gif


